사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022080100100512,2022년 8월 1일 23시,월요일,경기도 수원시 장안구 송죽동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,36세,상해없음,보행자,남,18세,경상
2022080200100362,2022년 8월 2일 17시,화요일,경기도 수원시 팔달구 신풍동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,18세,상해없음,승용,남,64세,경상
2022080200100369,2022년 8월 2일 17시,화요일,경기도 수원시 팔달구 인계동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,48세,기타불명,승용,남,61세,경상
2022080200100371,2022년 8월 2일 17시,화요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,승용,남,41세,경상
2022080200100414,2022년 8월 2일 18시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,57세,상해없음,승용,여,31세,경상
2022080200100448,2022년 8월 2일 19시,화요일,경기도 수원시 영통구 망포동,부상신고사고,0,0,0,1,차대차 - 기타,신호위반,젖음/습기,비,교차로 - 교차로안,이륜,남,25세,부상신고,승용,남,66세,상해없음
2022080200100515,2022년 8월 2일 22시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,승용,남,25세,경상
2022080200100530,2022년 8월 2일 23시,화요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,기타 - 기타,승용,남,63세,상해없음,보행자,남,56세,경상
2022080300100042,2022년 8월 3일 03시,수요일,경기도 수원시 영통구 망포동,경상사고,0,0,1,0,차대차 - 기타,신호위반,젖음/습기,비,교차로 - 교차로안,승용,남,38세,상해없음,화물,남,54세,경상
2022080300100067,2022년 8월 3일 06시,수요일,경기도 용인시 기흥구 영덕동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,맑음,교차로 - 교차로부근,승용,여,46세,상해없음,승용,남,43세,경상
2022080300100204,2022년 8월 3일 12시,수요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,이륜,남,19세,경상
2022080300100209,2022년 8월 3일 12시,수요일,경기도 수원시 권선구 서둔동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,남,38세,경상
2022080300100337,2022년 8월 3일 16시,수요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,보행자,여,71세,중상
2022080300100365,2022년 8월 3일 17시,수요일,경기도 수원시 팔달구 우만동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승합,남,46세,상해없음
2022080300100442,2022년 8월 3일 19시,수요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,47세,경상,승용,남,25세,상해없음
2022080400100129,2022년 8월 4일 10시,목요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,자전거,남,71세,경상,승용,여,63세,상해없음
2022080400100135,2022년 8월 4일 10시,목요일,경기도 용인시 수지구 성복동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,45세,부상신고,승용,남,49세,상해없음
2022080400100228,2022년 8월 4일 13시,목요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,64세,상해없음,보행자,남,86세,중상
2022080400100229,2022년 8월 4일 13시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,35세,상해없음,승용,남,62세,경상
2022080400100232,2022년 8월 4일 13시,목요일,경기도 수원시 권선구 세류동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),여,36세,중상,승용,남,42세,상해없음
2022080400100378,2022년 8월 4일 17시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,34세,상해없음,보행자,남,45세,경상
2022080400100381,2022년 8월 4일 17시,목요일,경기도 수원시 팔달구 매산로2가,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승합,남,57세,상해없음,승용,여,60세,경상
2022080400100506,2022년 8월 4일 21시,목요일,경기도 수원시 영통구 하동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,33세,경상
2022080500100005,2022년 8월 5일 00시,금요일,경기도 수원시 영통구 이의동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,59세,중상
2022080500100006,2022년 8월 5일 00시,금요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,40세,경상
2022080500100060,2022년 8월 5일 07시,금요일,경기도 수원시 영통구 영통동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,보행자,여,21세,중상
2022080500100082,2022년 8월 5일 08시,금요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,남,34세,경상
2022080500100148,2022년 8월 5일 10시,금요일,경기도 용인시 수지구 성복동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,83세,상해없음,승용,여,52세,경상
2022080500100179,2022년 8월 5일 11시,금요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,승용,여,69세,상해없음,승용,남,54세,경상
2022080500100212,2022년 8월 5일 12시,금요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,이륜,남,30세,상해없음,자전거,남,73세,중상
2022080500100317,2022년 8월 5일 15시,금요일,경기도 수원시 팔달구 북수동,경상사고,0,0,2,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,80세,부상신고,승용,남,20세,경상
2022080500100318,2022년 8월 5일 15시,금요일,경기도 수원시 장안구 연무동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,17세,상해없음,보행자,여,66세,경상
2022080500100360,2022년 8월 5일 16시,금요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,65세,상해없음,보행자,남,63세,경상
2022080500100369,2022년 8월 5일 16시,금요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,여,65세,경상
2022080500100405,2022년 8월 5일 17시,금요일,경기도 수원시 영통구 원천동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,16세,상해없음,승용,여,31세,경상
2022080500100406,2022년 8월 5일 17시,금요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,승합,남,56세,경상
2022080500100407,2022년 8월 5일 17시,금요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,18세,상해없음,이륜,남,33세,경상
2022080500100457,2022년 8월 5일 18시,금요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,60세,상해없음,이륜,남,32세,경상
2022080500100459,2022년 8월 5일 18시,금요일,경기도 용인시 수지구 상현동,경상사고,0,0,3,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,43세,경상,승용,남,27세,경상
2022080500100462,2022년 8월 5일 18시,금요일,경기도 용인시 수지구 상현동,경상사고,0,0,1,0,차대차 - 추돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,화물,남,73세,상해없음,승용,여,31세,경상
2022080500100490,2022년 8월 5일 19시,금요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,51세,상해없음,자전거,남,51세,경상
2022080500100493,2022년 8월 5일 19시,금요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,자전거,여,25세,경상
2022080500100605,2022년 8월 5일 23시,금요일,경기도 용인시 기흥구 영덕동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,보행자,여,39세,부상신고
2022080600100026,2022년 8월 6일 03시,토요일,경기도 수원시 팔달구 우만동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,20세,상해없음,승용,남,19세,경상
2022080600100285,2022년 8월 6일 15시,토요일,경기도 수원시 팔달구 장안동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,61세,상해없음,보행자,여,22세,경상
2022080600100347,2022년 8월 6일 17시,토요일,경기도 수원시 장안구 조원동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,여,75세,중상
